model,task,created,log_file,dimension,construct,accuracy,stderr
openai-api/local/meta-llama/llama-3.1-8b-instruct,tom_12dim_mcq,2026-07-16T19:28:41+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T19-28-41-00-00_tom-12dim-mcq_jgFhvT3dtjaZSemLmh9x3k.eval,Diverse Beliefs,Belief reasoning,1.0,0.0
openai-api/local/meta-llama/llama-3.1-8b-instruct,tom_12dim_mcq,2026-07-16T19:28:41+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T19-28-41-00-00_tom-12dim-mcq_jgFhvT3dtjaZSemLmh9x3k.eval,Diverse Desires,Desire / intention inference,1.0,0.0
openai-api/local/meta-llama/llama-3.1-8b-instruct,tom_12dim_mcq,2026-07-16T19:28:41+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T19-28-41-00-00_tom-12dim-mcq_jgFhvT3dtjaZSemLmh9x3k.eval,Emotion Recognition,Emotion recognition,1.0,0.0
openai-api/local/meta-llama/llama-3.1-8b-instruct,tom_12dim_mcq,2026-07-16T19:28:41+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T19-28-41-00-00_tom-12dim-mcq_jgFhvT3dtjaZSemLmh9x3k.eval,Faux Pas Detection,Pragmatic understanding,1.0,0.0
openai-api/local/meta-llama/llama-3.1-8b-instruct,tom_12dim_mcq,2026-07-16T19:28:41+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T19-28-41-00-00_tom-12dim-mcq_jgFhvT3dtjaZSemLmh9x3k.eval,First-Order False Belief,Belief reasoning,0.3333333333333333,0.14213381090374033
openai-api/local/meta-llama/llama-3.1-8b-instruct,tom_12dim_mcq,2026-07-16T19:28:41+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T19-28-41-00-00_tom-12dim-mcq_jgFhvT3dtjaZSemLmh9x3k.eval,Hidden Emotion (Appearance vs. Reality),Emotion recognition,0.9,0.09999999999999999
openai-api/local/meta-llama/llama-3.1-8b-instruct,tom_12dim_mcq,2026-07-16T19:28:41+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T19-28-41-00-00_tom-12dim-mcq_jgFhvT3dtjaZSemLmh9x3k.eval,Intention vs. Accident,Desire / intention inference,1.0,0.0
openai-api/local/meta-llama/llama-3.1-8b-instruct,tom_12dim_mcq,2026-07-16T19:28:41+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T19-28-41-00-00_tom-12dim-mcq_jgFhvT3dtjaZSemLmh9x3k.eval,Irony,Pragmatic understanding,1.0,0.0
openai-api/local/meta-llama/llama-3.1-8b-instruct,tom_12dim_mcq,2026-07-16T19:28:41+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T19-28-41-00-00_tom-12dim-mcq_jgFhvT3dtjaZSemLmh9x3k.eval,Knowledge Access / Ignorance,Knowledge access,0.9,0.09999999999999999
openai-api/local/meta-llama/llama-3.1-8b-instruct,tom_12dim_mcq,2026-07-16T19:28:41+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T19-28-41-00-00_tom-12dim-mcq_jgFhvT3dtjaZSemLmh9x3k.eval,Sarcasm,Pragmatic understanding,0.9,0.09999999999999999
openai-api/local/meta-llama/llama-3.1-8b-instruct,tom_12dim_mcq,2026-07-16T19:28:41+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T19-28-41-00-00_tom-12dim-mcq_jgFhvT3dtjaZSemLmh9x3k.eval,Second-Order False Belief,Belief reasoning,1.0,0.0
openai-api/local/meta-llama/llama-3.1-8b-instruct,tom_12dim_mcq,2026-07-16T19:28:41+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T19-28-41-00-00_tom-12dim-mcq_jgFhvT3dtjaZSemLmh9x3k.eval,White Lies / Prosocial Deception,Deception,1.0,0.0
openai-api/local/meta-llama/llama-3.3-70b-instruct,tom_12dim_mcq,2026-07-16T23:44:15+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T23-44-15-00-00_tom-12dim-mcq_PYiFAXAAvcKcVN3EvsAJ2W.eval,ALL (overall),ALL (overall),1.0,0.0
openai-api/local/meta-llama/llama-3.3-70b-instruct,tom_12dim_mcq,2026-07-16T23:44:15+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T23-44-15-00-00_tom-12dim-mcq_PYiFAXAAvcKcVN3EvsAJ2W.eval,Diverse Beliefs,Belief reasoning,1.0,0.0
openai-api/local/meta-llama/llama-3.3-70b-instruct,tom_12dim_mcq,2026-07-16T23:44:15+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T23-44-15-00-00_tom-12dim-mcq_PYiFAXAAvcKcVN3EvsAJ2W.eval,Diverse Desires,Desire / intention inference,1.0,0.0
openai-api/local/meta-llama/llama-3.3-70b-instruct,tom_12dim_mcq,2026-07-16T23:44:15+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T23-44-15-00-00_tom-12dim-mcq_PYiFAXAAvcKcVN3EvsAJ2W.eval,Emotion Recognition,Emotion recognition,1.0,0.0
openai-api/local/meta-llama/llama-3.3-70b-instruct,tom_12dim_mcq,2026-07-16T23:44:15+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T23-44-15-00-00_tom-12dim-mcq_PYiFAXAAvcKcVN3EvsAJ2W.eval,Faux Pas Detection,Pragmatic understanding,1.0,0.0
openai-api/local/meta-llama/llama-3.3-70b-instruct,tom_12dim_mcq,2026-07-16T23:44:15+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T23-44-15-00-00_tom-12dim-mcq_PYiFAXAAvcKcVN3EvsAJ2W.eval,First-Order False Belief,Belief reasoning,1.0,0.0
openai-api/local/meta-llama/llama-3.3-70b-instruct,tom_12dim_mcq,2026-07-16T23:44:15+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T23-44-15-00-00_tom-12dim-mcq_PYiFAXAAvcKcVN3EvsAJ2W.eval,Hidden Emotion (Appearance vs. Reality),Emotion recognition,1.0,0.0
openai-api/local/meta-llama/llama-3.3-70b-instruct,tom_12dim_mcq,2026-07-16T23:44:15+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T23-44-15-00-00_tom-12dim-mcq_PYiFAXAAvcKcVN3EvsAJ2W.eval,Intention vs. Accident,Desire / intention inference,1.0,0.0
openai-api/local/meta-llama/llama-3.3-70b-instruct,tom_12dim_mcq,2026-07-16T23:44:15+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T23-44-15-00-00_tom-12dim-mcq_PYiFAXAAvcKcVN3EvsAJ2W.eval,Irony,Pragmatic understanding,1.0,0.0
openai-api/local/meta-llama/llama-3.3-70b-instruct,tom_12dim_mcq,2026-07-16T23:44:15+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T23-44-15-00-00_tom-12dim-mcq_PYiFAXAAvcKcVN3EvsAJ2W.eval,Knowledge Access / Ignorance,Knowledge access,1.0,0.0
openai-api/local/meta-llama/llama-3.3-70b-instruct,tom_12dim_mcq,2026-07-16T23:44:15+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T23-44-15-00-00_tom-12dim-mcq_PYiFAXAAvcKcVN3EvsAJ2W.eval,Sarcasm,Pragmatic understanding,1.0,0.0
openai-api/local/meta-llama/llama-3.3-70b-instruct,tom_12dim_mcq,2026-07-16T23:44:15+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T23-44-15-00-00_tom-12dim-mcq_PYiFAXAAvcKcVN3EvsAJ2W.eval,Second-Order False Belief,Belief reasoning,1.0,0.0
openai-api/local/meta-llama/llama-3.3-70b-instruct,tom_12dim_mcq,2026-07-16T23:44:15+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T23-44-15-00-00_tom-12dim-mcq_PYiFAXAAvcKcVN3EvsAJ2W.eval,White Lies / Prosocial Deception,Deception,1.0,0.0
openai-api/local/mistralai/mistral-7b-instruct,tom_12dim_mcq,2026-07-16T21:59:32+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T21-59-32-00-00_tom-12dim-mcq_fKaihooMaATU9tyXPn4xp2.eval,ALL (overall),ALL (overall),0.6774193548387096,0.042149788311499216
openai-api/local/mistralai/mistral-7b-instruct,tom_12dim_mcq,2026-07-16T21:59:32+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T21-59-32-00-00_tom-12dim-mcq_fKaihooMaATU9tyXPn4xp2.eval,Diverse Beliefs,Belief reasoning,0.9,0.09999999999999999
openai-api/local/mistralai/mistral-7b-instruct,tom_12dim_mcq,2026-07-16T21:59:32+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T21-59-32-00-00_tom-12dim-mcq_fKaihooMaATU9tyXPn4xp2.eval,Diverse Desires,Desire / intention inference,0.9,0.09999999999999999
openai-api/local/mistralai/mistral-7b-instruct,tom_12dim_mcq,2026-07-16T21:59:32+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T21-59-32-00-00_tom-12dim-mcq_fKaihooMaATU9tyXPn4xp2.eval,Emotion Recognition,Emotion recognition,1.0,0.0
openai-api/local/mistralai/mistral-7b-instruct,tom_12dim_mcq,2026-07-16T21:59:32+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T21-59-32-00-00_tom-12dim-mcq_fKaihooMaATU9tyXPn4xp2.eval,Faux Pas Detection,Pragmatic understanding,0.5,0.16666666666666666
openai-api/local/mistralai/mistral-7b-instruct,tom_12dim_mcq,2026-07-16T21:59:32+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T21-59-32-00-00_tom-12dim-mcq_fKaihooMaATU9tyXPn4xp2.eval,First-Order False Belief,Belief reasoning,0.4166666666666667,0.1486470975026408
openai-api/local/mistralai/mistral-7b-instruct,tom_12dim_mcq,2026-07-16T21:59:32+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T21-59-32-00-00_tom-12dim-mcq_fKaihooMaATU9tyXPn4xp2.eval,Hidden Emotion (Appearance vs. Reality),Emotion recognition,0.5,0.16666666666666666
openai-api/local/mistralai/mistral-7b-instruct,tom_12dim_mcq,2026-07-16T21:59:32+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T21-59-32-00-00_tom-12dim-mcq_fKaihooMaATU9tyXPn4xp2.eval,Intention vs. Accident,Desire / intention inference,0.7,0.15275252316519464
openai-api/local/mistralai/mistral-7b-instruct,tom_12dim_mcq,2026-07-16T21:59:32+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T21-59-32-00-00_tom-12dim-mcq_fKaihooMaATU9tyXPn4xp2.eval,Irony,Pragmatic understanding,0.9,0.09999999999999999
openai-api/local/mistralai/mistral-7b-instruct,tom_12dim_mcq,2026-07-16T21:59:32+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T21-59-32-00-00_tom-12dim-mcq_fKaihooMaATU9tyXPn4xp2.eval,Knowledge Access / Ignorance,Knowledge access,0.8,0.13333333333333333
openai-api/local/mistralai/mistral-7b-instruct,tom_12dim_mcq,2026-07-16T21:59:32+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T21-59-32-00-00_tom-12dim-mcq_fKaihooMaATU9tyXPn4xp2.eval,Sarcasm,Pragmatic understanding,0.6,0.1632993161855452
openai-api/local/mistralai/mistral-7b-instruct,tom_12dim_mcq,2026-07-16T21:59:32+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T21-59-32-00-00_tom-12dim-mcq_fKaihooMaATU9tyXPn4xp2.eval,Second-Order False Belief,Belief reasoning,0.2,0.13333333333333333
openai-api/local/mistralai/mistral-7b-instruct,tom_12dim_mcq,2026-07-16T21:59:32+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T21-59-32-00-00_tom-12dim-mcq_fKaihooMaATU9tyXPn4xp2.eval,White Lies / Prosocial Deception,Deception,0.7,0.15275252316519464
openai-api/local/mistralai/mistral-7b-instruct-v0.2,tom_12dim_mcq,2026-07-16T22:12:34+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T22-12-34-00-00_tom-12dim-mcq_kSfNHswN3cYkq9Fx6BmokR.eval,ALL (overall),ALL (overall),0.8064516129032258,0.035623072927369846
openai-api/local/mistralai/mistral-7b-instruct-v0.2,tom_12dim_mcq,2026-07-16T22:12:34+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T22-12-34-00-00_tom-12dim-mcq_kSfNHswN3cYkq9Fx6BmokR.eval,Diverse Beliefs,Belief reasoning,1.0,0.0
openai-api/local/mistralai/mistral-7b-instruct-v0.2,tom_12dim_mcq,2026-07-16T22:12:34+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T22-12-34-00-00_tom-12dim-mcq_kSfNHswN3cYkq9Fx6BmokR.eval,Diverse Desires,Desire / intention inference,0.8,0.13333333333333333
openai-api/local/mistralai/mistral-7b-instruct-v0.2,tom_12dim_mcq,2026-07-16T22:12:34+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T22-12-34-00-00_tom-12dim-mcq_kSfNHswN3cYkq9Fx6BmokR.eval,Emotion Recognition,Emotion recognition,1.0,0.0
openai-api/local/mistralai/mistral-7b-instruct-v0.2,tom_12dim_mcq,2026-07-16T22:12:34+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T22-12-34-00-00_tom-12dim-mcq_kSfNHswN3cYkq9Fx6BmokR.eval,Faux Pas Detection,Pragmatic understanding,0.3,0.15275252316519464
openai-api/local/mistralai/mistral-7b-instruct-v0.2,tom_12dim_mcq,2026-07-16T22:12:34+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T22-12-34-00-00_tom-12dim-mcq_kSfNHswN3cYkq9Fx6BmokR.eval,First-Order False Belief,Belief reasoning,0.8333333333333334,0.11236664374387367
openai-api/local/mistralai/mistral-7b-instruct-v0.2,tom_12dim_mcq,2026-07-16T22:12:34+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T22-12-34-00-00_tom-12dim-mcq_kSfNHswN3cYkq9Fx6BmokR.eval,Hidden Emotion (Appearance vs. Reality),Emotion recognition,0.7,0.15275252316519466
openai-api/local/mistralai/mistral-7b-instruct-v0.2,tom_12dim_mcq,2026-07-16T22:12:34+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T22-12-34-00-00_tom-12dim-mcq_kSfNHswN3cYkq9Fx6BmokR.eval,Intention vs. Accident,Desire / intention inference,0.9,0.09999999999999999
openai-api/local/mistralai/mistral-7b-instruct-v0.2,tom_12dim_mcq,2026-07-16T22:12:34+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T22-12-34-00-00_tom-12dim-mcq_kSfNHswN3cYkq9Fx6BmokR.eval,Irony,Pragmatic understanding,0.9,0.09999999999999999
openai-api/local/mistralai/mistral-7b-instruct-v0.2,tom_12dim_mcq,2026-07-16T22:12:34+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T22-12-34-00-00_tom-12dim-mcq_kSfNHswN3cYkq9Fx6BmokR.eval,Knowledge Access / Ignorance,Knowledge access,0.9,0.09999999999999999
openai-api/local/mistralai/mistral-7b-instruct-v0.2,tom_12dim_mcq,2026-07-16T22:12:34+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T22-12-34-00-00_tom-12dim-mcq_kSfNHswN3cYkq9Fx6BmokR.eval,Sarcasm,Pragmatic understanding,0.7,0.15275252316519466
openai-api/local/mistralai/mistral-7b-instruct-v0.2,tom_12dim_mcq,2026-07-16T22:12:34+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T22-12-34-00-00_tom-12dim-mcq_kSfNHswN3cYkq9Fx6BmokR.eval,Second-Order False Belief,Belief reasoning,1.0,0.0
openai-api/local/mistralai/mistral-7b-instruct-v0.2,tom_12dim_mcq,2026-07-16T22:12:34+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T22-12-34-00-00_tom-12dim-mcq_kSfNHswN3cYkq9Fx6BmokR.eval,White Lies / Prosocial Deception,Deception,0.6,0.16329931618554522
openai-api/local/mistralai/mistral-7b-instruct-v0.3,tom_12dim_mcq,2026-07-16T22:25:06+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T22-25-06-00-00_tom-12dim-mcq_kaCXijww4VChUhKmcnaiXS.eval,ALL (overall),ALL (overall),0.0967741935483871,0.026657866791656045
openai-api/local/mistralai/mistral-7b-instruct-v0.3,tom_12dim_mcq,2026-07-16T22:25:06+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T22-25-06-00-00_tom-12dim-mcq_kaCXijww4VChUhKmcnaiXS.eval,Diverse Beliefs,Belief reasoning,0.2,0.13333333333333333
openai-api/local/mistralai/mistral-7b-instruct-v0.3,tom_12dim_mcq,2026-07-16T22:25:06+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T22-25-06-00-00_tom-12dim-mcq_kaCXijww4VChUhKmcnaiXS.eval,Diverse Desires,Desire / intention inference,0.0,0.0
openai-api/local/mistralai/mistral-7b-instruct-v0.3,tom_12dim_mcq,2026-07-16T22:25:06+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T22-25-06-00-00_tom-12dim-mcq_kaCXijww4VChUhKmcnaiXS.eval,Emotion Recognition,Emotion recognition,0.5,0.15075567228888181
openai-api/local/mistralai/mistral-7b-instruct-v0.3,tom_12dim_mcq,2026-07-16T22:25:06+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T22-25-06-00-00_tom-12dim-mcq_kaCXijww4VChUhKmcnaiXS.eval,Faux Pas Detection,Pragmatic understanding,0.1,0.09999999999999999
openai-api/local/mistralai/mistral-7b-instruct-v0.3,tom_12dim_mcq,2026-07-16T22:25:06+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T22-25-06-00-00_tom-12dim-mcq_kaCXijww4VChUhKmcnaiXS.eval,First-Order False Belief,Belief reasoning,0.0,0.0
openai-api/local/mistralai/mistral-7b-instruct-v0.3,tom_12dim_mcq,2026-07-16T22:25:06+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T22-25-06-00-00_tom-12dim-mcq_kaCXijww4VChUhKmcnaiXS.eval,Hidden Emotion (Appearance vs. Reality),Emotion recognition,0.0,0.0
openai-api/local/mistralai/mistral-7b-instruct-v0.3,tom_12dim_mcq,2026-07-16T22:25:06+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T22-25-06-00-00_tom-12dim-mcq_kaCXijww4VChUhKmcnaiXS.eval,Intention vs. Accident,Desire / intention inference,0.1,0.09999999999999999
openai-api/local/mistralai/mistral-7b-instruct-v0.3,tom_12dim_mcq,2026-07-16T22:25:06+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T22-25-06-00-00_tom-12dim-mcq_kaCXijww4VChUhKmcnaiXS.eval,Irony,Pragmatic understanding,0.2,0.13333333333333333
openai-api/local/mistralai/mistral-7b-instruct-v0.3,tom_12dim_mcq,2026-07-16T22:25:06+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T22-25-06-00-00_tom-12dim-mcq_kaCXijww4VChUhKmcnaiXS.eval,Knowledge Access / Ignorance,Knowledge access,0.0,0.0
openai-api/local/mistralai/mistral-7b-instruct-v0.3,tom_12dim_mcq,2026-07-16T22:25:06+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T22-25-06-00-00_tom-12dim-mcq_kaCXijww4VChUhKmcnaiXS.eval,Sarcasm,Pragmatic understanding,0.0,0.0
openai-api/local/mistralai/mistral-7b-instruct-v0.3,tom_12dim_mcq,2026-07-16T22:25:06+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T22-25-06-00-00_tom-12dim-mcq_kaCXijww4VChUhKmcnaiXS.eval,Second-Order False Belief,Belief reasoning,0.0,0.0
openai-api/local/mistralai/mistral-7b-instruct-v0.3,tom_12dim_mcq,2026-07-16T22:25:06+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T22-25-06-00-00_tom-12dim-mcq_kaCXijww4VChUhKmcnaiXS.eval,White Lies / Prosocial Deception,Deception,0.0,0.0
openai-api/local/mistralai/mixtral-8x7b-instruct,tom_12dim_mcq,2026-07-16T22:40:57+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T22-40-57-00-00_tom-12dim-mcq_bVRheqjPCExhKicabQr2XG.eval,ALL (overall),ALL (overall),0.0,0.0
openai-api/local/mistralai/mixtral-8x7b-instruct,tom_12dim_mcq,2026-07-16T22:40:57+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T22-40-57-00-00_tom-12dim-mcq_bVRheqjPCExhKicabQr2XG.eval,Diverse Beliefs,Belief reasoning,0.0,0.0
openai-api/local/mistralai/mixtral-8x7b-instruct,tom_12dim_mcq,2026-07-16T22:40:57+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T22-40-57-00-00_tom-12dim-mcq_bVRheqjPCExhKicabQr2XG.eval,Diverse Desires,Desire / intention inference,0.0,0.0
openai-api/local/mistralai/mixtral-8x7b-instruct,tom_12dim_mcq,2026-07-16T22:40:57+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T22-40-57-00-00_tom-12dim-mcq_bVRheqjPCExhKicabQr2XG.eval,Emotion Recognition,Emotion recognition,0.0,0.0
openai-api/local/mistralai/mixtral-8x7b-instruct,tom_12dim_mcq,2026-07-16T22:40:57+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T22-40-57-00-00_tom-12dim-mcq_bVRheqjPCExhKicabQr2XG.eval,Faux Pas Detection,Pragmatic understanding,0.0,0.0
openai-api/local/mistralai/mixtral-8x7b-instruct,tom_12dim_mcq,2026-07-16T22:40:57+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T22-40-57-00-00_tom-12dim-mcq_bVRheqjPCExhKicabQr2XG.eval,First-Order False Belief,Belief reasoning,0.0,0.0
openai-api/local/mistralai/mixtral-8x7b-instruct,tom_12dim_mcq,2026-07-16T22:40:57+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T22-40-57-00-00_tom-12dim-mcq_bVRheqjPCExhKicabQr2XG.eval,Hidden Emotion (Appearance vs. Reality),Emotion recognition,0.0,0.0
openai-api/local/mistralai/mixtral-8x7b-instruct,tom_12dim_mcq,2026-07-16T22:40:57+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T22-40-57-00-00_tom-12dim-mcq_bVRheqjPCExhKicabQr2XG.eval,Intention vs. Accident,Desire / intention inference,0.0,0.0
openai-api/local/mistralai/mixtral-8x7b-instruct,tom_12dim_mcq,2026-07-16T22:40:57+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T22-40-57-00-00_tom-12dim-mcq_bVRheqjPCExhKicabQr2XG.eval,Irony,Pragmatic understanding,0.0,0.0
openai-api/local/mistralai/mixtral-8x7b-instruct,tom_12dim_mcq,2026-07-16T22:40:57+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T22-40-57-00-00_tom-12dim-mcq_bVRheqjPCExhKicabQr2XG.eval,Knowledge Access / Ignorance,Knowledge access,0.0,0.0
openai-api/local/mistralai/mixtral-8x7b-instruct,tom_12dim_mcq,2026-07-16T22:40:57+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T22-40-57-00-00_tom-12dim-mcq_bVRheqjPCExhKicabQr2XG.eval,Sarcasm,Pragmatic understanding,0.0,0.0
openai-api/local/mistralai/mixtral-8x7b-instruct,tom_12dim_mcq,2026-07-16T22:40:57+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T22-40-57-00-00_tom-12dim-mcq_bVRheqjPCExhKicabQr2XG.eval,Second-Order False Belief,Belief reasoning,0.0,0.0
